study,trat,rep,leaf,dai,sev
2,UCBV07,2,2,4,0.8
2,UCBV07,2,3,4,1
2,UCBV07,2,4,4,1.5
2,UCBV07,3,1,4,0.5
2,UCBV07,3,2,4,0.5
2,UCBV07,3,3,4,0.1
2,UCBV07,3,4,4,0.5
2,UCBV07,4,1,4,1
2,UCBV07,4,2,4,1
2,UCBV07,4,3,4,1
2,UCBV07,4,4,4,1
2,UCBV07,5,1,4,
2,UCBV07,5,2,4,
2,UCBV07,5,3,4,
2,UCBV07,5,4,4,
2,UCBV07,6,1,4,0.1
2,UCBV07,6,2,4,0.5
2,UCBV07,6,3,4,3
2,UCBV07,6,4,4,1
2,UCBV17,1,1,4,0
2,UCBV17,1,2,4,0.1
2,UCBV17,1,3,4,0.5
2,UCBV17,1,4,4,0.1
2,UCBV17,2,1,4,0.5
2,UCBV17,2,2,4,0.5
2,UCBV17,2,3,4,0.5
2,UCBV17,2,4,4,0.5
2,UCBV17,3,1,4,0.1
2,UCBV17,3,2,4,0.5
2,UCBV17,3,3,4,0.1
2,UCBV17,3,4,4,0.1
2,UCBV17,4,1,4,0
2,UCBV17,4,2,4,0.1
2,UCBV17,4,3,4,0
2,UCBV17,4,4,4,0.1
2,UCBV17,5,1,4,
2,UCBV17,5,2,4,0.5
2,UCBV17,5,3,4,0.1
2,UCBV17,5,4,4,0.1
2,UCBV17,6,1,4,0.5
2,UCBV17,6,2,4,0.5
2,UCBV17,6,3,4,0
2,UCBV17,6,4,4,0.1
2,UCBV38,1,1,4,0.1
2,UCBV38,1,2,4,0.1
2,UCBV38,1,3,4,0
2,UCBV38,1,4,4,0.5
2,UCBV38,2,1,4,1
2,UCBV38,2,2,4,0.5
2,UCBV38,2,3,4,0.5
2,UCBV38,2,4,4,0.5
2,UCBV38,3,1,4,1
2,UCBV38,3,2,4,0.5
2,UCBV38,3,3,4,0.5
2,UCBV38,3,4,4,0.1
2,UCBV38,4,1,4,0.1
2,UCBV38,4,2,4,0.1
2,UCBV38,4,3,4,1
2,UCBV38,4,4,4,0.5
2,UCBV38,5,1,4,0
2,UCBV38,5,2,4,1
2,UCBV38,5,3,4,0.1
2,UCBV38,5,4,4,1
2,UCBV38,6,1,4,1
2,UCBV38,6,2,4,1.5
2,UCBV38,6,3,4,1.5
2,UCBV38,6,4,4,0.5
2,UCBV97,1,1,4,
2,UCBV97,1,2,4,
2,UCBV97,1,3,4,
2,UCBV97,1,4,4,
2,UCBV97,2,1,4,2
2,UCBV97,2,2,4,1.5
2,UCBV97,2,3,4,1.5
2,UCBV97,2,4,4,1.5
2,UCBV97,3,1,4,3
2,UCBV97,3,2,4,2.5
2,UCBV97,3,3,4,3
2,UCBV97,3,4,4,3
2,UCBV97,4,1,4,0.1
2,UCBV97,4,2,4,1
2,UCBV97,4,3,4,0.1
2,UCBV97,4,4,4,0.1
2,UCBV97,5,1,4,0.1
2,UCBV97,5,2,4,0.1
2,UCBV97,5,3,4,0.5
2,UCBV97,5,4,4,0.5
2,UCBV97,6,1,4,1
2,UCBV97,6,2,4,1
2,UCBV97,6,3,4,0.1
2,UCBV97,6,4,4,0.5
2,UCBV101,1,1,4,0.5
2,UCBV101,1,2,4,2
2,UCBV101,1,3,4,2
2,UCBV101,1,4,4,0.8
2,UCBV101,2,1,4,1
2,UCBV101,2,2,4,1
2,UCBV101,2,3,4,2
2,UCBV101,2,4,4,1
2,UCBV101,3,1,4,1
2,UCBV101,3,2,4,0.5
2,UCBV101,3,3,4,0.5
2,UCBV101,3,4,4,0.8
2,UCBV101,4,1,4,0.5
2,UCBV101,4,2,4,0.5
2,UCBV101,4,3,4,0.5
2,UCBV101,4,4,4,1
2,UCBV101,5,1,4,1
2,UCBV101,5,2,4,0.5
2,UCBV101,5,3,4,0.5
2,UCBV101,5,4,4,1
2,UCBV101,6,1,4,0.1
2,UCBV101,6,2,4,1
2,UCBV101,6,3,4,0.1
2,UCBV101,6,4,4,1
2,UCBV133,1,1,4,1
2,UCBV133,1,2,4,0.8
2,UCBV133,1,3,4,1
2,UCBV133,1,4,4,1
2,UCBV133,2,1,4,0.1
2,UCBV133,2,2,4,1
2,UCBV133,2,3,4,0.1
2,UCBV133,2,4,4,0.1
2,UCBV133,3,1,4,
2,UCBV133,3,2,4,
2,UCBV133,3,3,4,
2,UCBV133,3,4,4,
2,UCBV133,4,1,4,0.1
2,UCBV133,4,2,4,0.1
2,UCBV133,4,3,4,0.5
2,UCBV133,4,4,4,0.1
2,UCBV133,5,1,4,0.8
2,UCBV133,5,2,4,0.5
2,UCBV133,5,3,4,0.1
2,UCBV133,5,4,4,0.1
2,UCBV133,6,1,4,
2,UCBV133,6,2,4,
2,UCBV133,6,3,4,0.8
2,UCBV133,6,4,4,0.1
2,CONT,1,1,4,3.5
2,CONT,1,2,4,4
2,CONT,1,3,4,4
2,CONT,1,4,4,4
2,CONT,2,1,4,
2,CONT,2,2,4,
2,CONT,2,3,4,
2,CONT,2,4,4,
2,CONT,3,1,4,1.5
2,CONT,3,2,4,3
2,CONT,3,3,4,3
2,CONT,3,4,4,4
2,CONT,4,1,4,
2,CONT,4,2,4,2.5
2,CONT,4,3,4,2.5
2,CONT,4,4,4,2
2,CONT,5,1,4,1.5
2,CONT,5,2,4,2
2,CONT,5,3,4,2.5
2,CONT,5,4,4,3
2,CONT,6,1,4,3
2,CONT,6,2,4,3
2,CONT,6,3,4,3
2,CONT,6,4,4,3.5
2,FUNG,1,1,4,0
2,FUNG,1,2,4,0
2,FUNG,1,3,4,0
2,FUNG,1,4,4,0.1
2,FUNG,2,1,4,0
2,FUNG,2,2,4,0
2,FUNG,2,3,4,0
2,FUNG,2,4,4,0
2,FUNG,3,1,4,0
2,FUNG,3,2,4,0
2,FUNG,3,3,4,0
2,FUNG,3,4,4,0
2,FUNG,4,1,4,0
2,FUNG,4,2,4,0
2,FUNG,4,3,4,0
2,FUNG,4,4,4,0.1
2,FUNG,5,1,4,0
2,FUNG,5,2,4,0
2,FUNG,5,3,4,0
2,FUNG,5,4,4,0
2,FUNG,6,1,4,0
2,FUNG,6,2,4,NA
2,FUNG,6,3,4,0
2,FUNG,6,4,4,0
2,UCBV03,1,1,6,3
2,UCBV03,1,2,6,2
2,UCBV03,1,3,6,2
2,UCBV03,1,4,6,0.1
2,UCBV03,2,1,6,3
2,UCBV03,2,2,6,2.5
2,UCBV03,2,3,6,2.5
2,UCBV03,2,4,6,2
2,UCBV03,3,1,6,3
2,UCBV03,3,2,6,3
2,UCBV03,3,3,6,3.5
2,UCBV03,3,4,6,3.5
2,UCBV03,4,1,6,3.5
2,UCBV03,4,2,6,3.5
2,UCBV03,4,3,6,4
2,UCBV03,4,4,6,3.5
2,UCBV03,5,1,6,5
2,UCBV03,5,2,6,4.5
2,UCBV03,5,3,6,4.5
2,UCBV03,5,4,6,4.5
2,UCBV03,6,1,6,2
2,UCBV03,6,2,6,3
2,UCBV03,6,3,6,3
2,UCBV03,6,4,6,1
2,UCBV05,1,1,6,
2,UCBV05,1,2,6,
2,UCBV05,1,3,6,
2,UCBV05,1,4,6,
2,UCBV05,2,1,6,2.5
2,UCBV05,2,2,6,2
2,UCBV05,2,3,6,2.5
2,UCBV05,2,4,6,3
2,UCBV05,3,1,6,1.5
2,UCBV05,3,2,6,1.5
2,UCBV05,3,3,6,1.5
2,UCBV05,3,4,6,1
2,UCBV05,4,1,6,
2,UCBV05,4,2,6,1.5
2,UCBV05,4,3,6,1
2,UCBV05,4,4,6,1
2,UCBV05,5,1,6,0.5
2,UCBV05,5,2,6,0.8
2,UCBV05,5,3,6,0.5
2,UCBV05,5,4,6,0.5
2,UCBV05,6,1,6,1
2,UCBV05,6,2,6,1
2,UCBV05,6,3,6,1
2,UCBV05,6,4,6,1
2,UCBV06,1,1,6,0.8
2,UCBV06,1,2,6,1
2,UCBV06,1,3,6,3
2,UCBV06,1,4,6,3
2,UCBV06,2,1,6,2
2,UCBV06,2,2,6,2
2,UCBV06,2,3,6,2
2,UCBV06,2,4,6,3
2,UCBV06,3,1,6,1
2,UCBV06,3,2,6,1
2,UCBV06,3,3,6,2.5
2,UCBV06,3,4,6,1.5
2,UCBV06,4,1,6,5
2,UCBV06,4,2,6,3.5
2,UCBV06,4,3,6,3.5
2,UCBV06,4,4,6,3
2,UCBV06,5,1,6,3
2,UCBV06,5,2,6,3
2,UCBV06,5,3,6,3
2,UCBV06,5,4,6,1
2,UCBV06,6,1,6,
2,UCBV06,6,2,6,
2,UCBV06,6,3,6,
2,UCBV06,6,4,6,
2,UCBV07,1,1,6,1
2,UCBV07,1,2,6,0.1
2,UCBV07,1,3,6,0.8
2,UCBV07,1,4,6,2
2,UCBV07,2,1,6,1
2,UCBV07,2,2,6,2
2,UCBV07,2,3,6,1.5
2,UCBV07,2,4,6,1.5
2,UCBV07,3,1,6,0.5
2,UCBV07,3,2,6,0.8
2,UCBV07,3,3,6,0.5
2,UCBV07,3,4,6,1
2,UCBV07,4,1,6,2
2,UCBV07,4,2,6,1
2,UCBV07,4,3,6,1
2,UCBV07,4,4,6,0.5
2,UCBV07,5,1,6,
2,UCBV07,5,2,6,
2,UCBV07,5,3,6,
2,UCBV07,5,4,6,
2,UCBV07,6,1,6,1
2,UCBV07,6,2,6,2
2,UCBV07,6,3,6,1.5
2,UCBV07,6,4,6,2
2,UCBV17,1,1,6,0.5
2,UCBV17,1,2,6,0.5
2,UCBV17,1,3,6,0.5
2,UCBV17,1,4,6,0.1
2,UCBV17,2,1,6,0.5
2,UCBV17,2,2,6,0.5
2,UCBV17,2,3,6,0.5
2,UCBV17,2,4,6,0.5
2,UCBV17,3,1,6,0.5
2,UCBV17,3,2,6,1
2,UCBV17,3,3,6,0.5
2,UCBV17,3,4,6,0.8
2,UCBV17,4,1,6,0.1
2,UCBV17,4,2,6,0.1
2,UCBV17,4,3,6,0
2,UCBV17,4,4,6,0.1
2,UCBV17,5,1,6,
2,UCBV17,5,2,6,0.5
2,UCBV17,5,3,6,0.5
2,UCBV17,5,4,6,0.5
2,UCBV17,6,1,6,1
2,UCBV17,6,2,6,1
2,UCBV17,6,3,6,0.5
2,UCBV17,6,4,6,0.5
2,UCBV38,1,1,6,0.5
2,UCBV38,1,2,6,0.8
2,UCBV38,1,3,6,0.5
2,UCBV38,1,4,6,0.5
2,UCBV38,2,1,6,1.5
2,UCBV38,2,2,6,0.5
2,UCBV38,2,3,6,1
2,UCBV38,2,4,6,2
2,UCBV38,3,1,6,1
2,UCBV38,3,2,6,0.8
2,UCBV38,3,3,6,2.5
2,UCBV38,3,4,6,0.8
2,UCBV38,4,1,6,1
2,UCBV38,4,2,6,0.8
2,UCBV38,4,3,6,2.5
2,UCBV38,4,4,6,0.8
2,UCBV38,5,1,6,0.5
2,UCBV38,5,2,6,0.5
2,UCBV38,5,3,6,0.5
2,UCBV38,5,4,6,
2,UCBV38,6,1,6,1
2,UCBV38,6,2,6,1.5
2,UCBV38,6,3,6,0.8
2,UCBV38,6,4,6,1
2,UCBV97,1,1,6,
2,UCBV97,1,2,6,
2,UCBV97,1,3,6,
2,UCBV97,1,4,6,
2,UCBV97,2,1,6,5
2,UCBV97,2,2,6,3
2,UCBV97,2,3,6,3
2,UCBV97,2,4,6,3
2,UCBV97,3,1,6,5
2,UCBV97,3,2,6,3.5
2,UCBV97,3,3,6,
2,UCBV97,3,4,6,5
2,UCBV97,4,1,6,0.5
2,UCBV97,4,2,6,0.5
2,UCBV97,4,3,6,0.5
2,UCBV97,4,4,6,0.5
2,UCBV97,5,1,6,0.5
2,UCBV97,5,2,6,0.5
2,UCBV97,5,3,6,1
2,UCBV97,5,4,6,1
2,UCBV97,6,1,6,3.5
2,UCBV97,6,2,6,3
2,UCBV97,6,3,6,3
2,UCBV97,6,4,6,3
2,UCBV101,1,1,6,0.5
2,UCBV101,1,2,6,1.5
2,UCBV101,1,3,6,2.5
2,UCBV101,1,4,6,2
2,UCBV101,2,1,6,2
2,UCBV101,2,2,6,2
2,UCBV101,2,3,6,2
2,UCBV101,2,4,6,1.5
2,UCBV101,3,1,6,0.5
2,UCBV101,3,2,6,2
2,UCBV101,3,3,6,1
2,UCBV101,3,4,6,2.5
2,UCBV101,4,1,6,1
2,UCBV101,4,2,6,1.5
2,UCBV101,4,3,6,2.5
2,UCBV101,4,4,6,3
2,UCBV101,5,1,6,1
2,UCBV101,5,2,6,0.5
2,UCBV101,5,3,6,2
2,UCBV101,5,4,6,1
2,UCBV101,6,1,6,0.5
2,UCBV101,6,2,6,1
2,UCBV101,6,3,6,0.5
2,UCBV101,6,4,6,1
2,UCBV133,1,1,6,1
2,UCBV133,1,2,6,1
2,UCBV133,1,3,6,1
2,UCBV133,1,4,6,2
2,UCBV133,2,1,6,0.5
2,UCBV133,2,2,6,1.5
2,UCBV133,2,3,6,0.5
2,UCBV133,2,4,6,0.1
2,UCBV133,3,1,6,
2,UCBV133,3,2,6,
2,UCBV133,3,3,6,
2,UCBV133,3,4,6,
2,UCBV133,4,1,6,0.5
2,UCBV133,4,2,6,0.8
2,UCBV133,4,3,6,0.8
2,UCBV133,4,4,6,0.8
2,UCBV133,5,1,6,2
2,UCBV133,5,2,6,2
2,UCBV133,5,3,6,1
2,UCBV133,5,4,6,1
2,UCBV133,6,1,6,
2,UCBV133,6,2,6,
2,UCBV133,6,3,6,2.8
2,UCBV133,6,4,6,1
2,CONT,1,1,6,10
2,CONT,1,2,6,12
2,CONT,1,3,6,15
2,CONT,1,4,6,12
2,CONT,2,1,6,
2,CONT,2,2,6,
2,CONT,2,3,6,
2,CONT,2,4,6,
2,CONT,3,1,6,5
2,CONT,3,2,6,5
2,CONT,3,3,6,8
2,CONT,3,4,6,10
2,CONT,4,1,6,
2,CONT,4,2,6,3
2,CONT,4,3,6,3
2,CONT,4,4,6,3
2,CONT,5,1,6,
2,CONT,5,2,6,8
2,CONT,5,3,6,8
2,CONT,5,4,6,10
2,CONT,6,1,6,5
2,CONT,6,2,6,5
2,CONT,6,3,6,3
2,CONT,6,4,6,5
2,FUNG,1,1,6,0
2,FUNG,1,2,6,0
2,FUNG,1,3,6,0
2,FUNG,1,4,6,0.1
2,FUNG,2,1,6,0
2,FUNG,2,2,6,0
2,FUNG,2,3,6,0.1
2,FUNG,2,4,6,0
2,FUNG,3,1,6,0.1
2,FUNG,3,2,6,0.5
2,FUNG,3,3,6,0
2,FUNG,3,4,6,0
2,FUNG,4,1,6,0
2,FUNG,4,2,6,0
2,FUNG,4,3,6,0
2,FUNG,4,4,6,0.1
2,FUNG,5,1,6,0.5
2,FUNG,5,2,6,0.5
2,FUNG,5,3,6,0
2,FUNG,5,4,6,0
2,FUNG,6,1,6,0.1
2,FUNG,6,2,6,0.1
2,FUNG,6,3,6,0
2,FUNG,6,4,6,0
2,UCBV03,1,1,8,3
2,UCBV03,1,2,8,2.5
2,UCBV03,1,3,8,2.5
2,UCBV03,1,4,8,0.5
2,UCBV03,2,1,8,4
2,UCBV03,2,2,8,3
2,UCBV03,2,3,8,3
2,UCBV03,2,4,8,2.5
2,UCBV03,3,1,8,3
2,UCBV03,3,2,8,3
2,UCBV03,3,3,8,3.5
2,UCBV03,3,4,8,3.5
2,UCBV03,4,1,8,4.5
2,UCBV03,4,2,8,4.5
2,UCBV03,4,3,8,5
2,UCBV03,4,4,8,5
2,UCBV03,5,1,8,30
2,UCBV03,5,2,8,25
2,UCBV03,5,3,8,10
2,UCBV03,5,4,8,12
2,UCBV03,6,1,8,4
2,UCBV03,6,2,8,3
2,UCBV03,6,3,8,3
2,UCBV03,6,4,8,2
2,UCBV05,1,1,8,
2,UCBV05,1,2,8,
2,UCBV05,1,3,8,
2,UCBV05,1,4,8,
2,UCBV05,2,1,8,5
2,UCBV05,2,2,8,2
2,UCBV05,2,3,8,5
2,UCBV05,2,4,8,5
2,UCBV05,3,1,8,1.5
2,UCBV05,3,2,8,2
2,UCBV05,3,3,8,2.5
2,UCBV05,3,4,8,2
2,UCBV05,4,1,8,
2,UCBV05,4,2,8,2.5
2,UCBV05,4,3,8,2.5
2,UCBV05,4,4,8,2.5
2,UCBV05,5,1,8,2.5
2,UCBV05,5,2,8,2.5
2,UCBV05,5,3,8,2
2,UCBV05,5,4,8,2
2,UCBV05,6,1,8,1
2,UCBV05,6,2,8,2
2,UCBV05,6,3,8,3
2,UCBV05,6,4,8,2
2,UCBV06,1,1,8,2.5
2,UCBV06,1,2,8,3
2,UCBV06,1,3,8,5
2,UCBV06,1,4,8,3
2,UCBV06,2,1,8,2.5
2,UCBV06,2,2,8,2
2,UCBV06,2,3,8,2
2,UCBV06,2,4,8,3.5
2,UCBV06,3,1,8,3
2,UCBV06,3,2,8,3.5
2,UCBV06,3,3,8,3.5
2,UCBV06,3,4,8,3
2,UCBV06,4,1,8,10
2,UCBV06,4,2,8,10
2,UCBV06,4,3,8,8
2,UCBV06,4,4,8,8
2,UCBV06,5,1,8,3.5
2,UCBV06,5,2,8,3.5
2,UCBV06,5,3,8,6
2,UCBV06,5,4,8,2.5
2,UCBV06,6,1,8,
2,UCBV06,6,2,8,
2,UCBV06,6,3,8,
2,UCBV06,6,4,8,
2,UCBV07,1,1,8,1
2,UCBV07,1,2,8,0.5
2,UCBV07,1,3,8,2
2,UCBV07,1,4,8,3
2,UCBV07,2,1,8,2.5
2,UCBV07,2,2,8,2
2,UCBV07,2,3,8,2
2,UCBV07,2,4,8,2.5
2,UCBV07,3,1,8,1
2,UCBV07,3,2,8,2.5
2,UCBV07,3,3,8,1.5
2,UCBV07,3,4,8,3
2,UCBV07,4,1,8,3
2,UCBV07,4,2,8,2.5
2,UCBV07,4,3,8,2.5
2,UCBV07,4,4,8,1.5
2,UCBV07,5,1,8,
2,UCBV07,5,2,8,
2,UCBV07,5,3,8,
2,UCBV07,5,4,8,
2,UCBV07,6,1,8,3.5
2,UCBV07,6,2,8,6
2,UCBV07,6,3,8,4
2,UCBV07,6,4,8,5
2,UCBV17,1,1,8,1
2,UCBV17,1,2,8,0.5
2,UCBV17,1,3,8,1
2,UCBV17,1,4,8,0.5
2,UCBV17,2,1,8,1
2,UCBV17,2,2,8,1.5
2,UCBV17,2,3,8,1
2,UCBV17,2,4,8,1
2,UCBV17,3,1,8,3
2,UCBV17,3,2,8,3
2,UCBV17,3,3,8,2.5
2,UCBV17,3,4,8,3
2,UCBV17,4,1,8,1
2,UCBV17,4,2,8,0.5
2,UCBV17,4,3,8,0
2,UCBV17,4,4,8,0.8
2,UCBV17,5,1,8,
2,UCBV17,5,2,8,1.5
2,UCBV17,5,3,8,1
2,UCBV17,5,4,8,1.5
2,UCBV17,6,1,8,3
2,UCBV17,6,2,8,3
2,UCBV17,6,3,8,1.5
2,UCBV17,6,4,8,1.5
2,UCBV38,1,1,8,1.5
2,UCBV38,1,2,8,2
2,UCBV38,1,3,8,1.5
2,UCBV38,1,4,8,2.5
2,UCBV38,2,1,8,2.5
2,UCBV38,2,2,8,1
2,UCBV38,2,3,8,2.5
2,UCBV38,2,4,8,3.5
2,UCBV38,3,1,8,2
2,UCBV38,3,2,8,1.5
2,UCBV38,3,3,8,3
2,UCBV38,3,4,8,1.5
2,UCBV38,4,1,8,4
2,UCBV38,4,2,8,1.5
2,UCBV38,4,3,8,3
2,UCBV38,4,4,8,2
2,UCBV38,5,1,8,0.5
2,UCBV38,5,2,8,1
2,UCBV38,5,3,8,0.5
2,UCBV38,5,4,8,
2,UCBV38,6,1,8,3
2,UCBV38,6,2,8,3
2,UCBV38,6,3,8,2
2,UCBV38,6,4,8,1.5
2,UCBV97,1,1,8,
2,UCBV97,1,2,8,
2,UCBV97,1,3,8,
2,UCBV97,1,4,8,
2,UCBV97,2,1,8,4
2,UCBV97,2,2,8,4
2,UCBV97,2,3,8,4
2,UCBV97,2,4,8,3.5
2,UCBV97,3,1,8,10
2,UCBV97,3,2,8,7
2,UCBV97,3,3,8,100
2,UCBV97,3,4,8,20
2,UCBV97,4,1,8,2
2,UCBV97,4,2,8,2
2,UCBV97,4,3,8,2
2,UCBV97,4,4,8,2.5
2,UCBV97,5,1,8,3
2,UCBV97,5,2,8,1.5
2,UCBV97,5,3,8,2
2,UCBV97,5,4,8,3
2,UCBV97,6,1,8,7
2,UCBV97,6,2,8,6
2,UCBV97,6,3,8,8
2,UCBV97,6,4,8,6
2,UCBV101,1,1,8,2
2,UCBV101,1,2,8,4.5
2,UCBV101,1,3,8,5
2,UCBV101,1,4,8,3
2,UCBV101,2,1,8,8
2,UCBV101,2,2,8,4
2,UCBV101,2,3,8,6
2,UCBV101,2,4,8,6
2,UCBV101,3,1,8,2
2,UCBV101,3,2,8,3
2,UCBV101,3,3,8,2.5
2,UCBV101,3,4,8,3
2,UCBV101,4,1,8,3.5
2,UCBV101,4,2,8,5
2,UCBV101,4,3,8,10
2,UCBV101,4,4,8,15
2,UCBV101,5,1,8,3
2,UCBV101,5,2,8,2.5
2,UCBV101,5,3,8,3.5
2,UCBV101,5,4,8,2.5
2,UCBV101,6,1,8,2
2,UCBV101,6,2,8,2.5
2,UCBV101,6,3,8,2
2,UCBV101,6,4,8,2.5
2,UCBV133,1,1,8,3
2,UCBV133,1,2,8,3
2,UCBV133,1,3,8,3
2,UCBV133,1,4,8,2.5
2,UCBV133,2,1,8,3
2,UCBV133,2,2,8,2.5
2,UCBV133,2,3,8,2.5
2,UCBV133,2,4,8,1.5
2,UCBV133,3,1,8,
2,UCBV133,3,2,8,
2,UCBV133,3,3,8,
2,UCBV133,3,4,8,
2,UCBV133,4,1,8,0.8
2,UCBV133,4,2,8,2.5
2,UCBV133,4,3,8,2
2,UCBV133,4,4,8,2
2,UCBV133,5,1,8,3.5
2,UCBV133,5,2,8,3
2,UCBV133,5,3,8,3
2,UCBV133,5,4,8,2.5
2,UCBV133,6,1,8,
2,UCBV133,6,2,8,
2,UCBV133,6,3,8,4
2,UCBV133,6,4,8,3
2,CONT,1,1,8,30
2,CONT,1,2,8,100
2,CONT,1,3,8,40
2,CONT,1,4,8,40
2,CONT,2,1,8,
2,CONT,2,2,8,
2,CONT,2,3,8,
2,CONT,2,4,8,
2,CONT,3,1,8,8
2,CONT,3,2,8,12
2,CONT,3,3,8,30
2,CONT,3,4,8,30
2,CONT,4,1,8,100
2,CONT,4,2,8,100
2,CONT,4,3,8,25
2,CONT,4,4,8,30
2,CONT,5,1,8,
2,CONT,5,2,8,5
2,CONT,5,3,8,5
2,CONT,5,4,8,6
2,CONT,6,1,8,5
2,CONT,6,2,8,10
2,CONT,6,3,8,8
2,CONT,6,4,8,15
2,FUNG,1,1,8,0.5
2,FUNG,1,2,8,0.5
2,FUNG,1,3,8,1
2,FUNG,1,4,8,0.5
2,FUNG,2,1,8,0
2,FUNG,2,2,8,0.5
2,FUNG,2,3,8,1
2,FUNG,2,4,8,0.5
2,FUNG,3,1,8,0.5
2,FUNG,3,2,8,0.8
2,FUNG,3,3,8,0.5
2,FUNG,3,4,8,0.8
2,FUNG,4,1,8,0.5
2,FUNG,4,2,8,0
2,FUNG,4,3,8,0.5
2,FUNG,4,4,8,0.1
2,FUNG,5,1,8,0.8
2,FUNG,5,2,8,0.8
2,FUNG,5,3,8,0
2,FUNG,5,4,8,0
2,FUNG,6,1,8,0.5
2,FUNG,6,2,8,0.5
2,FUNG,6,3,8,0.5
2,FUNG,6,4,8,0
2,UCBV03,1,1,12,10
2,UCBV03,1,2,12,12
2,UCBV03,1,3,12,6
2,UCBV03,1,4,12,2.5
2,UCBV03,2,1,12,10
2,UCBV03,2,2,12,4
2,UCBV03,2,3,12,4
2,UCBV03,2,4,12,4
2,UCBV03,3,1,12,10
2,UCBV03,3,2,12,60
2,UCBV03,3,3,12,20
2,UCBV03,3,4,12,35
2,UCBV03,4,1,12,30
2,UCBV03,4,2,12,40
2,UCBV03,4,3,12,45
2,UCBV03,4,4,12,25
2,UCBV03,5,1,12,100
2,UCBV03,5,2,12,100
2,UCBV03,5,3,12,60
2,UCBV03,5,4,12,55
2,UCBV03,6,1,12,
2,UCBV03,6,2,12,50
2,UCBV03,6,3,12,35
2,UCBV03,6,4,12,12
2,UCBV05,1,1,12,
2,UCBV05,1,2,12,
2,UCBV05,1,3,12,
2,UCBV05,1,4,12,
2,UCBV05,2,1,12,40
2,UCBV05,2,2,12,12
2,UCBV05,2,3,12,12
2,UCBV05,2,4,12,10
2,UCBV05,3,1,12,8
2,UCBV05,3,2,12,4
2,UCBV05,3,3,12,4
2,UCBV05,3,4,12,4
2,UCBV05,4,1,12,
2,UCBV05,4,2,12,5
2,UCBV05,4,3,12,5
2,UCBV05,4,4,12,5
2,UCBV05,5,1,12,8
2,UCBV05,5,2,12,8
2,UCBV05,5,3,12,6
2,UCBV05,5,4,12,3.5
2,UCBV05,6,1,12,
2,UCBV05,6,2,12,
2,UCBV05,6,3,12,12
2,UCBV05,6,4,12,8
2,UCBV06,1,1,12,4
2,UCBV06,1,2,12,5
2,UCBV06,1,3,12,15
2,UCBV06,1,4,12,5
2,UCBV06,2,1,12,10
2,UCBV06,2,2,12,4.5
2,UCBV06,2,3,12,4.5
2,UCBV06,2,4,12,12
2,UCBV06,3,1,12,12
2,UCBV06,3,2,12,12
2,UCBV06,3,3,12,18
2,UCBV06,3,4,12,12
2,UCBV06,4,1,12,60
2,UCBV06,4,2,12,60
2,UCBV06,4,3,12,50
2,UCBV06,4,4,12,30
2,UCBV06,5,1,12,12
2,UCBV06,5,2,12,15
2,UCBV06,5,3,12,30
2,UCBV06,5,4,12,12
2,UCBV06,6,1,12,
2,UCBV06,6,2,12,
2,UCBV06,6,3,12,
2,UCBV06,6,4,12,
2,UCBV07,1,1,12,2
2,UCBV07,1,2,12,2.5
2,UCBV07,1,3,12,3.5
2,UCBV07,1,4,12,5
2,UCBV07,2,1,12,5
2,UCBV07,2,2,12,6
2,UCBV07,2,3,12,5
2,UCBV07,2,4,12,5
2,UCBV07,3,1,12,3.5
2,UCBV07,3,2,12,4.5
2,UCBV07,3,3,12,3
2,UCBV07,3,4,12,6
2,UCBV07,4,1,12,13
2,UCBV07,4,2,12,12
2,UCBV07,4,3,12,5
2,UCBV07,4,4,12,4.5
2,UCBV07,5,1,12,
2,UCBV07,5,2,12,
2,UCBV07,5,3,12,
2,UCBV07,5,4,12,
2,UCBV07,6,1,12,15
2,UCBV07,6,2,12,
2,UCBV07,6,3,12,12
2,UCBV07,6,4,12,15
2,UCBV17,1,1,12,2
2,UCBV17,1,2,12,1.5
2,UCBV17,1,3,12,4
2,UCBV17,1,4,12,2
2,UCBV17,2,1,12,2.5
2,UCBV17,2,2,12,2.5
2,UCBV17,2,3,12,3
2,UCBV17,2,4,12,3
2,UCBV17,3,1,12,10
2,UCBV17,3,2,12,8
2,UCBV17,3,3,12,8
2,UCBV17,3,4,12,14
2,UCBV17,4,1,12,3
2,UCBV17,4,2,12,3
2,UCBV17,4,3,12,2
2,UCBV17,4,4,12,3
2,UCBV17,5,1,12,
2,UCBV17,5,2,12,3
2,UCBV17,5,3,12,2.5
2,UCBV17,5,4,12,3
2,UCBV17,6,1,12,6
2,UCBV17,6,2,12,15
2,UCBV17,6,3,12,3
2,UCBV17,6,4,12,3.5
2,UCBV38,1,1,12,8
2,UCBV38,1,2,12,4
2,UCBV38,1,3,12,2.5
2,UCBV38,1,4,12,2.5
2,UCBV38,2,1,12,12
2,UCBV38,2,2,12,5
2,UCBV38,2,3,12,12
2,UCBV38,2,4,12,20
2,UCBV38,3,1,12,2
2,UCBV38,3,2,12,3
2,UCBV38,3,3,12,1.5
2,UCBV38,3,4,12,2
2,UCBV38,4,1,12,6
2,UCBV38,4,2,12,6
2,UCBV38,4,3,12,10
2,UCBV38,4,4,12,4.5
2,UCBV38,5,1,12,2
2,UCBV38,5,2,12,2.5
2,UCBV38,5,3,12,2
2,UCBV38,5,4,12,
